,cell_line_id,drug_id,labels
6131,SKNBE2_AUTONOMIC_GANGLIA,PD-0332991,1.3642126814757147
6132,SKNDZ_AUTONOMIC_GANGLIA,PD-0332991,2.0794415416798357
6133,SKNSH_AUTONOMIC_GANGLIA,PD-0332991,2.0794415416798357
6134,SKOV3_OVARY,PD-0332991,2.0794415416798357
6135,SNGM_ENDOMETRIUM,PD-0332991,2.0794415416798357
6136,SNU16_STOMACH,PD-0332991,2.0794415416798357
6137,SNU182_LIVER,PD-0332991,2.0794415416798357
6138,SNU1_STOMACH,PD-0332991,1.7465131068190973
6139,SNU423_LIVER,PD-0332991,2.0794415416798357
6140,SNU449_LIVER,PD-0332991,2.0794415416798357
6141,SNUC2A_LARGE_INTESTINE,PD-0332991,2.0794415416798357
6143,SU8686_PANCREAS,PD-0332991,2.0794415416798357
6144,SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PD-0332991,-1.3622575537666757
6145,SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PD-0332991,-0.4697636180507268
6146,SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PD-0332991,2.0794415416798357
6147,SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PD-0332991,0.19259082028105265
6148,SUIT2_PANCREAS,PD-0332991,2.0794415416798357
6149,SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PD-0332991,1.7786652802979153
6150,SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PD-0332991,2.0794415416798357
6151,SW1088_CENTRAL_NERVOUS_SYSTEM,PD-0332991,2.0794415416798357
6152,SW1271_LUNG,PD-0332991,2.0794415416798357
6153,SW1353_BONE,PD-0332991,2.0794415416798357
6154,SW1417_LARGE_INTESTINE,PD-0332991,2.0794415416798357
6155,SW1990_PANCREAS,PD-0332991,2.0794415416798357
6156,SW403_LARGE_INTESTINE,PD-0332991,2.0794415416798357
6157,SW480_LARGE_INTESTINE,PD-0332991,2.0794415416798357
6158,SW48_LARGE_INTESTINE,PD-0332991,2.0794415416798357
6159,SW579_THYROID,PD-0332991,2.0794415416798357
6160,SW620_LARGE_INTESTINE,PD-0332991,2.0794415416798357
6161,SW780_URINARY_TRACT,PD-0332991,0.495986277065661
6162,SW900_LUNG,PD-0332991,2.0794415416798357
6163,T24_URINARY_TRACT,PD-0332991,2.0794415416798357
6164,T3M10_LUNG,PD-0332991,2.0794415416798357
6165,T47D_BREAST,PD-0332991,2.0794415416798357
6166,T84_LARGE_INTESTINE,PD-0332991,2.0794415416798357
6167,T98G_CENTRAL_NERVOUS_SYSTEM,PD-0332991,2.0794415416798357
6168,TC71_BONE,PD-0332991,2.0794415416798357
6169,TCCSUP_URINARY_TRACT,PD-0332991,2.0794415416798357
6170,TE617T_SOFT_TISSUE,PD-0332991,0.012089785142281168
6171,TE9_OESOPHAGUS,PD-0332991,2.0794415416798357
6172,TEN_ENDOMETRIUM,PD-0332991,2.0794415416798357
6173,TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PD-0332991,2.0794415416798357
6174,TOV112D_OVARY,PD-0332991,2.0794415416798357
6175,TOV21G_OVARY,PD-0332991,2.0794415416798357
6176,TT2609C02_THYROID,PD-0332991,1.1131616800860984
6177,TYKNU_OVARY,PD-0332991,2.0794415416798357
6178,U118MG_CENTRAL_NERVOUS_SYSTEM,PD-0332991,2.0794415416798357
6179,U2OS_BONE,PD-0332991,2.0794415416798357
6180,U87MG_CENTRAL_NERVOUS_SYSTEM,PD-0332991,2.0794415416798357
6181,U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PD-0332991,0.49497233908360755
6182,UACC812_BREAST,PD-0332991,2.0794415416798357
6183,UMUC3_URINARY_TRACT,PD-0332991,2.0794415416798357
6185,VMRCRCW_KIDNEY,PD-0332991,2.0794415416798357
6186,VMRCRCZ_KIDNEY,PD-0332991,2.0794415416798357
6187,WM1799_SKIN,PD-0332991,2.0794415416798357
6188,WM793_SKIN,PD-0332991,0.8229620013420036
6189,WM88_SKIN,PD-0332991,2.0794415416798357
6190,WM983B_SKIN,PD-0332991,-0.6676234948699248
6191,YKG1_CENTRAL_NERVOUS_SYSTEM,PD-0332991,1.9931159463972594
6192,ZR7530_BREAST,PD-0332991,2.0794415416798357
6194,22RV1_PROSTATE,PF2341066,1.3278427636842387
6195,42MGBA_CENTRAL_NERVOUS_SYSTEM,PF2341066,2.0794415416798357
6196,5637_URINARY_TRACT,PF2341066,1.9790138132701034
6197,639V_URINARY_TRACT,PF2341066,1.7338702738440712
6198,697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,0.8711980379688898
6199,769P_KIDNEY,PF2341066,2.0621672320855864
6200,786O_KIDNEY,PF2341066,2.0794415416798357
6201,8305C_THYROID,PF2341066,1.8304191697547154
6202,8505C_THYROID,PF2341066,2.0794415416798357
6203,8MGBA_CENTRAL_NERVOUS_SYSTEM,PF2341066,2.0794415416798357
6204,A172_CENTRAL_NERVOUS_SYSTEM,PF2341066,2.0794415416798357
6205,A204_SOFT_TISSUE,PF2341066,1.340454787598413
6206,A2058_SKIN,PF2341066,2.0794415416798357
6207,A253_SALIVARY_GLAND,PF2341066,2.0794415416798357
6208,A2780_OVARY,PF2341066,1.1126700700745842
6209,A375_SKIN,PF2341066,1.7741489375836328
6210,A549_LUNG,PF2341066,1.7547776938752486
6211,A673_BONE,PF2341066,0.819474873985281
6212,ACHN_KIDNEY,PF2341066,2.0794415416798357
6213,ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,-0.2222236645398119
6214,AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,1.5771493010636617
6215,AN3CA_ENDOMETRIUM,PF2341066,2.0794415416798357
6216,ASPC1_PANCREAS,PF2341066,1.7207974344968564
6217,AU565_BREAST,PF2341066,2.0794415416798357
6219,BCPAP_THYROID,PF2341066,2.0794415416798357
6220,BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,2.0794415416798357
6221,BFTC909_KIDNEY,PF2341066,2.0794415416798357
6223,BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,1.9228664568981173
6224,BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,1.4009187850243279
6225,BT20_BREAST,PF2341066,2.0794415416798357
6226,BT474_BREAST,PF2341066,2.0794415416798357
6227,BT549_BREAST,PF2341066,2.024023883653778
6228,BXPC3_PANCREAS,PF2341066,2.0794415416798357
6229,C2BBE1_LARGE_INTESTINE,PF2341066,2.0794415416798357
6230,C32_SKIN,PF2341066,2.0794415416798357
6232,CAKI2_KIDNEY,PF2341066,2.0794415416798357
6233,CAL12T_LUNG,PF2341066,1.2622939967434417
6234,CAL27_UPPER_AERODIGESTIVE_TRACT,PF2341066,1.6248476309019442
6235,CAL78_BONE,PF2341066,2.0548703408125126
6236,CAL851_BREAST,PF2341066,2.0794415416798357
6237,CALU1_LUNG,PF2341066,2.0794415416798357
6238,CALU3_LUNG,PF2341066,2.0794415416798357
6239,CALU6_LUNG,PF2341066,1.36796776270692
6240,CAMA1_BREAST,PF2341066,2.0794415416798357
6241,CAPAN2_PANCREAS,PF2341066,-1.5385948629159198
6242,CAS1_CENTRAL_NERVOUS_SYSTEM,PF2341066,2.0794415416798357
6243,CCK81_LARGE_INTESTINE,PF2341066,2.0794415416798357
6245,CHP212_AUTONOMIC_GANGLIA,PF2341066,1.2589911893701777
6246,CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,2.0794415416798357
6248,COLO201_LARGE_INTESTINE,PF2341066,1.7737956511754456
6250,COLO320_LARGE_INTESTINE,PF2341066,1.901037315716755
6252,COLO678_LARGE_INTESTINE,PF2341066,2.0794415416798357
6253,COLO679_SKIN,PF2341066,2.0794415416798357
6255,COLO741_SKIN,PF2341066,2.0794415416798357
6256,CORL105_LUNG,PF2341066,2.0794415416798357
6257,CORL23_LUNG,PF2341066,2.0794415416798357
6258,COV318_OVARY,PF2341066,2.0794415416798357
6260,DAOY_CENTRAL_NERVOUS_SYSTEM,PF2341066,2.0794415416798357
6261,DBTRG05MG_CENTRAL_NERVOUS_SYSTEM,PF2341066,2.0794415416798357
6262,DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,-1.5822647642833068
6263,DETROIT562_UPPER_AERODIGESTIVE_TRACT,PF2341066,2.0794415416798357
6264,DKMG_CENTRAL_NERVOUS_SYSTEM,PF2341066,2.0794415416798357
6265,DMS114_LUNG,PF2341066,1.8154568346917452
6266,DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,2.0794415416798357
6268,DU145_PROSTATE,PF2341066,1.9608408431407502
6269,DV90_LUNG,PF2341066,2.0794415416798357
6270,EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,2.0794415416798357
6272,EBC1_LUNG,PF2341066,-3.2410465899906225
6273,EFE184_ENDOMETRIUM,PF2341066,2.0794415416798357
6274,EFM19_BREAST,PF2341066,2.0351612009211255
6275,EFO21_OVARY,PF2341066,2.0794415416798357
6276,EFO27_OVARY,PF2341066,2.0794415416798357
6277,EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,-0.2621796922019997
6278,EN_ENDOMETRIUM,PF2341066,2.0794415416798357
6279,ES2_OVARY,PF2341066,2.0794415416798357
6280,ESS1_ENDOMETRIUM,PF2341066,2.0794415416798357
6281,F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,1.147710336230236
6282,FADU_UPPER_AERODIGESTIVE_TRACT,PF2341066,2.0794415416798357
6283,FU97_STOMACH,PF2341066,2.0794415416798357
6284,FUOV1_OVARY,PF2341066,2.0794415416798357
6285,G361_SKIN,PF2341066,1.4441929230798514
6286,G401_SOFT_TISSUE,PF2341066,1.9854657999293746
6287,G402_SOFT_TISSUE,PF2341066,1.9535746732608055
6288,GAMG_CENTRAL_NERVOUS_SYSTEM,PF2341066,2.0794415416798357
6289,GB1_CENTRAL_NERVOUS_SYSTEM,PF2341066,1.5071916932059368
6290,GCIY_STOMACH,PF2341066,2.0794415416798357
6291,GCT_SOFT_TISSUE,PF2341066,1.5458572860754691
6292,GI1_CENTRAL_NERVOUS_SYSTEM,PF2341066,2.0794415416798357
6294,GMS10_CENTRAL_NERVOUS_SYSTEM,PF2341066,2.0794415416798357
6295,GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,1.4630879831496297
6296,H4_CENTRAL_NERVOUS_SYSTEM,PF2341066,1.3986299163494678
6297,HARA_LUNG,PF2341066,2.0794415416798357
6298,HCC1187_BREAST,PF2341066,2.0794415416798357
6299,HCC1395_BREAST,PF2341066,2.0794415416798357
6300,HCC1569_BREAST,PF2341066,2.0794415416798357
6301,HCC15_LUNG,PF2341066,2.0794415416798357
6302,HCC1806_BREAST,PF2341066,1.5877182189522265
6303,HCC1954_BREAST,PF2341066,2.0794415416798357
6304,HCC2935_LUNG,PF2341066,2.0794415416798357
6305,HCC4006_LUNG,PF2341066,2.0794415416798357
6306,HCC44_LUNG,PF2341066,2.0794415416798357
6307,HCC56_LARGE_INTESTINE,PF2341066,2.0794415416798357
6308,HCC70_BREAST,PF2341066,2.0794415416798357
6309,HCC78_LUNG,PF2341066,2.0794415416798357
6310,HCC827_LUNG,PF2341066,2.0794415416798357
6311,HCT116_LARGE_INTESTINE,PF2341066,1.9529909165762631
6312,HCT15_LARGE_INTESTINE,PF2341066,2.0794415416798357
6313,HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,1.4547465439610772
6314,HDQP1_BREAST,PF2341066,2.0794415416798357
6315,HEC151_ENDOMETRIUM,PF2341066,2.0794415416798357
6316,HEC1A_ENDOMETRIUM,PF2341066,2.0794415416798357
6317,HEC1B_ENDOMETRIUM,PF2341066,1.6111295388270395
6318,HEC251_ENDOMETRIUM,PF2341066,2.0794415416798357
6319,HEC265_ENDOMETRIUM,PF2341066,2.0794415416798357
6320,HEC59_ENDOMETRIUM,PF2341066,1.760108225605472
6321,HEC6_ENDOMETRIUM,PF2341066,2.0794415416798357
6322,HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,2.0794415416798357
6323,HEP3B217_LIVER,PF2341066,2.034300921372573
6324,HEPG2_LIVER,PF2341066,2.0794415416798357
6325,HEYA8_OVARY,PF2341066,1.6775693468840194
6326,HGC27_STOMACH,PF2341066,1.196023170149776
6327,HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,2.0794415416798357
6329,HLF_LIVER,PF2341066,2.0794415416798357
6330,HMC18_BREAST,PF2341066,1.824842857666121
6331,HMCB_SKIN,PF2341066,2.077851576104207
6332,HOS_BONE,PF2341066,2.0794415416798357
6333,HPAC_PANCREAS,PF2341066,1.1688788603433655
6334,HPAFII_PANCREAS,PF2341066,2.0794415416798357
6336,HS294T_SKIN,PF2341066,2.0794415416798357
6337,HS578T_BREAST,PF2341066,2.0794415416798357
6338,HS683_CENTRAL_NERVOUS_SYSTEM,PF2341066,1.8029522572844467
6339,HS695T_SKIN,PF2341066,2.0794415416798357
6340,HS729_SOFT_TISSUE,PF2341066,2.0794415416798357
6342,HS746T_STOMACH,PF2341066,-2.277478107731304
6343,HS766T_PANCREAS,PF2341066,2.0794415416798357
6345,HS852T_SKIN,PF2341066,1.2982558915785154
6347,HS936T_SKIN,PF2341066,2.0794415416798357
6348,HS939T_SKIN,PF2341066,2.0794415416798357
6349,HS944T_SKIN,PF2341066,1.6467535532427067
6350,HSC2_UPPER_AERODIGESTIVE_TRACT,PF2341066,2.0794415416798357
6351,HT1080_SOFT_TISSUE,PF2341066,1.2930021691328257
6352,HT1197_URINARY_TRACT,PF2341066,2.0794415416798357
6353,HT1376_URINARY_TRACT,PF2341066,2.0794415416798357
6354,HT144_SKIN,PF2341066,2.0794415416798357
6355,HT29_LARGE_INTESTINE,PF2341066,2.0159743129036336
6356,HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,1.1926128955984958
6357,HUCCT1_BILIARY_TRACT,PF2341066,2.0794415416798357
6358,HUH1_LIVER,PF2341066,1.3072728875800534
6359,HUPT3_PANCREAS,PF2341066,2.0794415416798357
6360,HUPT4_PANCREAS,PF2341066,1.4361279816517114
6361,HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,-3.7782654883716797
6362,IALM_LUNG,PF2341066,2.0794415416798357
6363,IGR37_SKIN,PF2341066,2.0794415416798357
6364,IGR39_SKIN,PF2341066,2.0794415416798357
6365,IGROV1_OVARY,PF2341066,2.0794415416798357
6366,IM95_STOMACH,PF2341066,2.0794415416798357
6367,IMR32_AUTONOMIC_GANGLIA,PF2341066,1.0371515560542732
6368,IPC298_SKIN,PF2341066,2.0794415416798357
6369,ISHIKAWAHERAKLIO02ER_ENDOMETRIUM,PF2341066,2.0794415416798357
6370,ISTMES1_PLEURA,PF2341066,2.0794415416798357
6371,ISTMES2_PLEURA,PF2341066,1.4271720485692656
6372,J82_URINARY_TRACT,PF2341066,2.0794415416798357
6373,JHH2_LIVER,PF2341066,2.0794415416798357
6374,JHH4_LIVER,PF2341066,2.0794415416798357
6375,JHH5_LIVER,PF2341066,2.0794415416798357
6376,JHH6_LIVER,PF2341066,2.0794415416798357
6377,JHH7_LIVER,PF2341066,1.8240440708999432
6378,JHOS2_OVARY,PF2341066,2.0794415416798357
6379,JHOS4_OVARY,PF2341066,2.0794415416798357
6380,JHUEM2_ENDOMETRIUM,PF2341066,1.6470147178034091
6381,JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,2.0794415416798357
6382,JMSU1_URINARY_TRACT,PF2341066,1.7993883791195393
6383,JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,0.5229155035570391
6384,JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,1.6009754449470734
6385,K029AX_SKIN,PF2341066,2.0354069571576834
6386,KALS1_CENTRAL_NERVOUS_SYSTEM,PF2341066,2.0794415416798357
6387,KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,0.8861143227487364
6388,KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,2.0794415416798357
6389,KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,1.8520024737672902
6390,KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,1.466928392081192
6392,KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,0.23173263847166686
6393,KE39_STOMACH,PF2341066,1.7587103034785945
6394,KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,1.94411181058499
6395,KELLY_AUTONOMIC_GANGLIA,PF2341066,0.7770895063679067
6396,KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,0.5865114054376475
6397,KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,1.1835186991861422
6398,KLE_ENDOMETRIUM,PF2341066,2.0794415416798357
6399,KMBC2_URINARY_TRACT,PF2341066,2.0794415416798357
6400,KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,1.3122966330813706
6401,KMRC1_KIDNEY,PF2341066,2.0794415416798357
6402,KMRC2_KIDNEY,PF2341066,2.0794415416798357
6403,KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,1.7871449759783598
6404,KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,2.0794415416798357
6405,KMS26_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,1.0565073489560584
6406,KMS34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,1.5768113009180862
6407,KNS42_CENTRAL_NERVOUS_SYSTEM,PF2341066,2.0794415416798357
6408,KNS60_CENTRAL_NERVOUS_SYSTEM,PF2341066,2.0794415416798357
6409,KNS62_LUNG,PF2341066,2.0794415416798357
6410,KNS81_CENTRAL_NERVOUS_SYSTEM,PF2341066,2.0794415416798357
6411,KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,0.868724769923314
6414,KP2_PANCREAS,PF2341066,1.6503482819291724
6415,KP3_PANCREAS,PF2341066,2.0794415416798357
6416,KP4_PANCREAS,PF2341066,-0.06393578974996676
6417,KPNSI9S_AUTONOMIC_GANGLIA,PF2341066,0.938544176208378
6418,KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,0.6369153437266714
6419,KURAMOCHI_OVARY,PF2341066,2.0794415416798357
6420,KYM1_SOFT_TISSUE,PF2341066,2.0794415416798357
6421,KYSE140_OESOPHAGUS,PF2341066,2.0794415416798357
6422,KYSE150_OESOPHAGUS,PF2341066,2.0794415416798357
6423,KYSE180_OESOPHAGUS,PF2341066,2.0794415416798357
6424,KYSE30_OESOPHAGUS,PF2341066,2.0794415416798357
6425,KYSE410_OESOPHAGUS,PF2341066,2.0794415416798357
6426,KYSE450_OESOPHAGUS,PF2341066,2.0794415416798357
6427,KYSE510_OESOPHAGUS,PF2341066,2.0794415416798357
6428,KYSE520_OESOPHAGUS,PF2341066,2.0794415416798357
6429,KYSE70_OESOPHAGUS,PF2341066,2.0794415416798357
6430,L33_PANCREAS,PF2341066,2.0794415416798357
6431,L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,0.43168175551524246
6432,L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,2.0794415416798357
6434,LCLC103H_LUNG,PF2341066,2.0794415416798357
6435,LN18_CENTRAL_NERVOUS_SYSTEM,PF2341066,0.8064173279929262
6436,LN229_CENTRAL_NERVOUS_SYSTEM,PF2341066,2.0530576424170013
6437,LOUNH91_LUNG,PF2341066,2.0794415416798357
6438,LOXIMVI_SKIN,PF2341066,1.6660479775138997
6439,LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,-0.8800649099917285
6440,LS123_LARGE_INTESTINE,PF2341066,2.0794415416798357
6441,LS411N_LARGE_INTESTINE,PF2341066,2.0794415416798357
6442,LS513_LARGE_INTESTINE,PF2341066,1.9814409833004454
6443,LU99_LUNG,PF2341066,1.0772304367729217
6444,LUDLU1_LUNG,PF2341066,2.0794415416798357
6446,MALME3M_SKIN,PF2341066,1.7841341362996532
6448,MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,2.0794415416798357
6449,MCAS_OVARY,PF2341066,1.6664627976483877
6450,MCF7_BREAST,PF2341066,-2.09889624310924
6451,MDAMB157_BREAST,PF2341066,2.0794415416798357
6452,MDAMB175VII_BREAST,PF2341066,2.0794415416798357
6453,MDAMB415_BREAST,PF2341066,2.0794415416798357
6454,MDAMB435S_SKIN,PF2341066,1.9870019697977703
6455,MDAMB436_BREAST,PF2341066,2.0684194285006314
6456,MDAMB453_BREAST,PF2341066,2.0794415416798357
6457,MDAMB468_BREAST,PF2341066,1.7263430129515194
6458,MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,1.858101132789286
6459,MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,0.9470084747117189
6460,MELHO_SKIN,PF2341066,1.9676614822725078
6461,MESSA_SOFT_TISSUE,PF2341066,1.443225151958467
6462,MEWO_SKIN,PF2341066,2.0794415416798357
6463,MFE280_ENDOMETRIUM,PF2341066,2.0794415416798357
6464,MFE296_ENDOMETRIUM,PF2341066,2.0794415416798357
6465,MFE319_ENDOMETRIUM,PF2341066,2.0794415416798357
6466,MG63_BONE,PF2341066,1.7316581782522282
6467,MHHES1_BONE,PF2341066,1.6361846287374717
6468,MIAPACA2_PANCREAS,PF2341066,1.1029153734381698
6469,MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,-3.1932488684252203
6470,MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,1.2650437359430977
6471,MKN45_STOMACH,PF2341066,-2.173893488271664
6472,MKN74_STOMACH,PF2341066,2.0794415416798357
6473,MKN7_STOMACH,PF2341066,2.0794415416798357
6475,MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,1.0896734829841515
6476,MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,1.625170250467687
6477,MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,-1.1895991881310193
6478,MORCPR_LUNG,PF2341066,2.0794415416798357
6479,MPP89_PLEURA,PF2341066,2.0794415416798357
6480,MSTO211H_PLEURA,PF2341066,1.4525036717266915
6481,NCIH1048_LUNG,PF2341066,1.4194297234307842
6482,NCIH1092_LUNG,PF2341066,2.0794415416798357
6483,NCIH1155_LUNG,PF2341066,0.9480377374748028
6484,NCIH1184_LUNG,PF2341066,2.0794415416798357
6485,NCIH1299_LUNG,PF2341066,2.0794415416798357
6486,NCIH1339_LUNG,PF2341066,2.0794415416798357
6487,NCIH1341_LUNG,PF2341066,0.1831712840068423
6488,NCIH1355_LUNG,PF2341066,2.0396007194286443
6489,NCIH1373_LUNG,PF2341066,2.0794415416798357
6490,NCIH1563_LUNG,PF2341066,2.0794415416798357
6491,NCIH1568_LUNG,PF2341066,2.0794415416798357
6492,NCIH1573_LUNG,PF2341066,2.0794415416798357
6493,NCIH1581_LUNG,PF2341066,2.0794415416798357
6494,NCIH1648_LUNG,PF2341066,2.0794415416798357
6495,NCIH1650_LUNG,PF2341066,2.0794415416798357
6496,NCIH1651_LUNG,PF2341066,2.0794415416798357
6497,NCIH1666_LUNG,PF2341066,2.0794415416798357
6498,NCIH1693_LUNG,PF2341066,2.0794415416798357
6499,NCIH1694_LUNG,PF2341066,2.0794415416798357
6500,NCIH1703_LUNG,PF2341066,2.0794415416798357
6501,NCIH1792_LUNG,PF2341066,1.6952507485438078
6502,NCIH1793_LUNG,PF2341066,2.0794415416798357
6503,NCIH1869_LUNG,PF2341066,2.0794415416798357
6504,NCIH1915_LUNG,PF2341066,2.0794415416798357
6505,NCIH1944_LUNG,PF2341066,2.0794415416798357
6506,NCIH1975_LUNG,PF2341066,2.0794415416798357
6507,NCIH2009_LUNG,PF2341066,2.0794415416798357
6508,NCIH2023_LUNG,PF2341066,1.4770595282112717
6509,NCIH2030_LUNG,PF2341066,2.0794415416798357
6510,NCIH2052_PLEURA,PF2341066,2.025652205032163
6511,NCIH2085_LUNG,PF2341066,1.540173479291906
6512,NCIH2087_LUNG,PF2341066,2.0794415416798357
6513,NCIH211_LUNG,PF2341066,1.4130853892759894
6514,NCIH2122_LUNG,PF2341066,1.3834524304075964
6515,NCIH2170_LUNG,PF2341066,2.0794415416798357
6516,NCIH2172_LUNG,PF2341066,2.0794415416798357
6517,NCIH2228_LUNG,PF2341066,0.47011696094845545
6518,NCIH226_LUNG,PF2341066,2.0794415416798357
6519,NCIH2286_LUNG,PF2341066,1.6410697043528943
6520,NCIH23_LUNG,PF2341066,2.0794415416798357
6521,NCIH2444_LUNG,PF2341066,2.0794415416798357
6522,NCIH2452_PLEURA,PF2341066,2.0794415416798357
6523,NCIH28_PLEURA,PF2341066,2.0794415416798357
6524,NCIH322_LUNG,PF2341066,2.0794415416798357
6525,NCIH3255_LUNG,PF2341066,1.1098281813962143
6526,NCIH358_LUNG,PF2341066,2.0794415416798357
6527,NCIH441_LUNG,PF2341066,2.0794415416798357
6528,NCIH460_LUNG,PF2341066,2.0794415416798357
6529,NCIH520_LUNG,PF2341066,2.0794415416798357
6530,NCIH522_LUNG,PF2341066,2.0794415416798357
6531,NCIH647_LUNG,PF2341066,2.0794415416798357
6532,NCIH650_LUNG,PF2341066,2.0794415416798357
6533,NCIH661_LUNG,PF2341066,2.0794415416798357
6534,NCIH727_LUNG,PF2341066,2.0794415416798357
6535,NCIH747_LARGE_INTESTINE,PF2341066,1.8112322890391495
6536,NCIH810_LUNG,PF2341066,2.0794415416798357
6537,NCIN87_STOMACH,PF2341066,2.0794415416798357
6538,NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,-0.4714227493204696
6539,NIHOVCAR3_OVARY,PF2341066,2.0794415416798357
6540,NUGC3_STOMACH,PF2341066,2.0794415416798357
6541,NUGC4_STOMACH,PF2341066,2.0794415416798357
6542,OC314_OVARY,PF2341066,2.0794415416798357
6545,OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,1.3869241837399782
6546,OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,1.3928077983075187
6548,OCUM1_STOMACH,PF2341066,1.3904266653779949
6549,OE21_OESOPHAGUS,PF2341066,1.7374188636935584
6550,OE33_OESOPHAGUS,PF2341066,-0.11112719772004905
6551,ONCODG1_OVARY,PF2341066,2.0794415416798357
6552,ONS76_CENTRAL_NERVOUS_SYSTEM,PF2341066,2.0794415416798357
6553,OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,2.0794415416798357
6554,OV90_OVARY,PF2341066,2.0794415416798357
6555,OVCAR4_OVARY,PF2341066,2.0794415416798357
6556,OVCAR8_OVARY,PF2341066,2.0307830503849007
6557,OVMANA_OVARY,PF2341066,2.0794415416798357
6558,OVSAHO_OVARY,PF2341066,2.0794415416798357
6559,OVTOKO_OVARY,PF2341066,2.0794415416798357
6560,P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF2341066,1.81608661048907
